År,Måned,Dag,Tid,Volum totalt,Lufttemperatur,Relativ luftfuktighet,Lufttrykk
2016,3,29,1,10,7.4,70.0,973.1
2016,3,29,2,15,6.8,72.0,972.6
2016,3,29,3,30,6.5,74.0,972.6
2016,3,29,4,186,6.2,78.0,972.7
2016,3,29,5,341,5.6,82.0,972.9
2016,3,29,6,387,5.2,87.0,973.6
2016,3,29,7,400,5.0,89.0,974.9
2016,3,29,8,363,4.9,91.0,976.6
2016,3,29,9,373,4.7,89.0,978.3
2016,3,29,10,403,5.0,90.0,979.5
2016,3,29,11,430,5.4,90.0,980.5
2016,3,29,12,437,5.6,90.0,981.5
2016,3,29,13,509,4.5,90.0,983.4
2016,3,29,14,487,4.3,89.0,985.4
2016,3,29,15,335,4.9,87.0,987.1
2016,3,29,16,266,4.6,83.0,988.4
2016,3,29,17,238,5.3,71.0,989.9
2016,3,29,18,196,4.9,68.0,991.3
2016,3,29,19,155,4.3,73.0,992.3
2016,3,29,20,120,3.8,73.0,993.1
2016,3,29,21,88,2.8,76.0,993.6
2016,3,29,22,38,2.2,81.0,994.1
2016,3,29,23,25,1.3,84.0,994.5
2016,3,30,0,27,0.7,86.0,995.1
2016,3,30,1,25,1.3,86.0,995.0
2016,3,30,2,10,2.9,62.0,995.0
2016,3,30,3,29,2.7,57.0,994.8
2016,3,30,4,160,3.2,50.0,994.6
2016,3,30,5,337,3.0,50.0,994.5
2016,3,30,6,392,1.0,63.0,994.5
2016,3,30,7,367,1.1,67.0,994.8
2016,3,30,8,311,3.6,58.0,995.1
2016,3,30,9,361,4.1,55.0,995.5
2016,3,30,10,382,4.8,51.0,995.6
2016,3,30,11,373,5.5,50.0,995.6
2016,3,30,12,446,5.9,46.0,995.5
2016,3,30,13,503,6.4,44.0,995.5
2016,3,30,14,446,6.4,56.0,996.0
2016,3,30,15,364,5.9,57.0,996.2
2016,3,30,16,277,5.9,58.0,996.3
2016,3,30,17,277,5.8,58.0,996.8
2016,3,30,18,211,4.4,61.0,997.5
2016,3,30,19,194,3.5,73.0,998.0
2016,3,30,20,138,3.2,80.0,998.3
2016,3,30,21,85,3.0,78.0,998.3
2016,3,30,22,57,2.9,76.0,998.3
2016,3,30,23,39,3.8,68.0,998.2
2016,3,31,0,40,1.1,84.0,999.0
2016,3,31,1,18,0.9,91.0,999.4
2016,3,31,2,18,1.2,92.0,1000.4
2016,3,31,3,41,1.3,89.0,1001.0
2016,3,31,4,153,0.2,90.0,1001.7
2016,3,31,5,333,0.5,89.0,1002.6
2016,3,31,6,428,0.4,88.0,1003.1
2016,3,31,7,376,0.8,89.0,1003.7
2016,3,31,8,351,1.4,84.0,1004.6
2016,3,31,9,368,2.6,72.0,1005.2
2016,3,31,10,384,1.7,88.0,1006.1
2016,3,31,11,375,3.2,70.0,1006.4
2016,3,31,12,414,4.0,65.0,1006.9
2016,3,31,13,507,3.8,60.0,1007.4
2016,3,31,14,441,4.3,65.0,1007.8
2016,3,31,15,238,4.1,53.0,1008.1
2016,3,31,16,323,4.0,58.0,1008.4
2016,3,31,17,264,4.1,61.0,1009.0
2016,3,31,18,216,4.0,65.0,1009.3
2016,3,31,19,197,3.6,65.0,1010.0
2016,3,31,20,147,2.8,74.0,1010.1
2016,3,31,21,86,2.5,75.0,1010.3
2016,3,31,22,58,2.3,74.0,1010.5
2016,3,31,23,24,2.3,73.0,1010.6
2016,4,1,0,33,2.1,76.0,1010.8
2016,4,1,1,36,2.0,78.0,1010.3
2016,4,1,2,24,1.9,76.0,1010.6
2016,4,1,3,32,1.9,75.0,1010.6
2016,4,1,4,167,2.1,73.0,1010.5
2016,4,1,5,328,2.3,73.0,1010.5
2016,4,1,6,385,2.6,69.0,1010.1
2016,4,1,7,401,3.0,67.0,1010.0
2016,4,1,8,358,3.4,63.0,1009.6
2016,4,1,9,407,3.8,62.0,1009.8
2016,4,1,10,433,4.2,62.0,1009.5
2016,4,1,11,418,4.3,61.0,1009.6
2016,4,1,12,442,4.4,63.0,1009.5
2016,4,1,13,517,4.6,65.0,1009.1
2016,4,1,14,427,4.1,73.0,1008.8
2016,4,1,15,328,4.6,73.0,1007.9
2016,4,1,16,267,4.8,73.0,1007.1
2016,4,1,17,256,4.0,83.0,1006.6
2016,4,1,18,180,3.3,87.0,1005.9
2016,4,1,19,140,3.4,86.0,1005.4
2016,4,1,20,102,3.6,87.0,1004.9
2016,4,1,21,109,3.6,88.0,1004.6
2016,4,1,22,80,3.5,88.0,1004.6
2016,4,1,23,53,3.8,87.0,1003.6
2016,4,2,0,55,3.7,88.0,1003.4
2016,4,2,1,62,3.4,88.0,1003.1
2016,4,2,2,36,3.3,88.0,1002.9
2016,4,2,3,19,3.2,88.0,1002.6
2016,4,2,4,40,3.2,88.0,1001.9
2016,4,2,5,79,3.7,88.0,1001.5
2016,4,2,6,78,3.9,89.0,1001.5
2016,4,2,7,114,4.4,88.0,1001.5
2016,4,2,8,181,4.8,89.0,1002.2
2016,4,2,9,216,5.1,90.0,1002.7
2016,4,2,10,273,5.5,92.0,1003.4
2016,4,2,11,336,5.7,93.0,1004.1
2016,4,2,12,294,6.1,93.0,1004.4
2016,4,2,13,345,6.5,94.0,1004.9
2016,4,2,14,298,6.5,94.0,1005.4
2016,4,2,15,296,6.6,95.0,1005.8
2016,4,2,16,297,6.6,95.0,1006.3
2016,4,2,17,208,6.5,95.0,1006.4
2016,4,2,18,182,6.5,95.0,1006.9
2016,4,2,19,125,6.5,95.0,1007.4
2016,4,2,20,103,6.5,95.0,1007.8
2016,4,2,21,110,6.2,95.0,1008.1
2016,4,2,22,94,5.8,95.0,1007.9
2016,4,2,23,65,5.7,94.0,1007.9
2016,4,3,0,93,,,
2016,4,3,1,93,,,
2016,4,3,2,62,,,
2016,4,3,3,30,,,
2016,4,3,4,45,,,
2016,4,3,5,39,,,
2016,4,3,6,44,,,
2016,4,3,7,60,,,
2016,4,3,8,138,,,
2016,4,3,9,189,,,
2016,4,3,10,294,,,
2016,4,3,11,334,,,
2016,4,3,12,358,,,
2016,4,3,13,365,7.1,87.0,1004.6
2016,4,3,14,376,6.7,89.0,1003.2
2016,4,3,15,362,6.6,90.0,1002.2
2016,4,3,16,294,6.7,92.0,1001.5
2016,4,3,17,280,6.5,92.0,1001.4
2016,4,3,18,275,6.5,93.0,1000.7
2016,4,3,19,214,6.8,92.0,1000.7
2016,4,3,20,134,6.5,92.0,1001.5
2016,4,3,21,77,7.2,89.0,1001.2
2016,4,3,22,40,8.2,77.0,1001.4
2016,4,3,23,26,9.1,69.0,1001.2
2016,4,4,0,15,8.9,69.0,1001.5
2016,4,4,1,18,7.9,77.0,1001.9
2016,4,4,2,16,8.0,76.0,1002.0
2016,4,4,3,28,7.8,77.0,1002.2
2016,4,4,4,181,7.1,82.0,1002.4
2016,4,4,5,374,6.6,87.0,1002.6
2016,4,4,6,608,6.5,88.0,1003.1
2016,4,4,7,444,6.5,88.0,1003.2
2016,4,4,8,391,6.8,87.0,1003.2
2016,4,4,9,407,7.1,83.0,1003.4
2016,4,4,10,399,8.1,78.0,1002.9
2016,4,4,11,424,8.7,76.0,1002.2
2016,4,4,12,473,8.8,75.0,1002.0
2016,4,4,13,599,9.4,70.0,1001.5
2016,4,4,14,544,9.3,75.0,1001.0
2016,4,4,15,375,9.4,76.0,1000.5
2016,4,4,16,341,9.4,75.0,1000.2
2016,4,4,17,298,9.4,77.0,999.4
2016,4,4,18,265,8.9,80.0,998.7
2016,4,4,19,223,8.8,79.0,998.2
2016,4,4,20,150,8.8,77.0,998.2
2016,4,4,21,70,9.4,73.0,997.5
2016,4,4,22,38,8.7,80.0,997.2
2016,4,4,23,12,7.6,86.0,996.7
2016,4,5,0,8,7.5,89.0,995.8
2016,4,5,1,20,7.5,90.0,995.3
2016,4,5,2,15,7.4,92.0,995.8
2016,4,5,3,35,7.5,93.0,995.6
2016,4,5,4,172,7.6,93.0,995.5
2016,4,5,5,418,7.9,93.0,996.0
2016,4,5,6,588,7.4,86.0,996.2
2016,4,5,7,437,7.9,83.0,996.7
2016,4,5,8,416,8.0,82.0,997.2
2016,4,5,9,398,8.0,83.0,997.0
2016,4,5,10,410,8.4,79.0,997.0
2016,4,5,11,419,8.8,77.0,996.7
2016,4,5,12,507,9.8,74.0,996.3
2016,4,5,13,583,10.3,68.0,995.6
2016,4,5,14,549,8.4,81.0,995.3
2016,4,5,15,426,9.3,82.0,994.8
2016,4,5,16,337,10.4,68.0,994.1
2016,4,5,17,315,9.4,76.0,993.8
2016,4,5,18,244,9.2,78.0,993.3
2016,4,5,19,226,7.3,88.0,994.0
2016,4,5,20,144,6.8,91.0,993.6
2016,4,5,21,84,7.1,91.0,993.0
2016,4,5,22,55,7.1,91.0,992.3
2016,4,5,23,29,6.9,92.0,991.6
2016,4,6,0,25,6.7,92.0,990.9
2016,4,6,1,18,6.2,92.0,990.1
2016,4,6,2,16,6.5,84.0,989.1
2016,4,6,3,31,6.4,87.0,988.4
2016,4,6,4,171,5.7,90.0,988.2
2016,4,6,5,435,5.6,93.0,987.9
2016,4,6,6,601,5.6,93.0,987.9
2016,4,6,7,437,5.8,92.0,987.7
2016,4,6,8,403,5.9,92.0,987.9
2016,4,6,9,391,6.2,93.0,987.9
2016,4,6,10,386,6.3,93.0,987.7
2016,4,6,11,410,6.3,93.0,987.7
2016,4,6,12,443,6.5,92.0,987.6
2016,4,6,13,660,6.7,91.0,987.6
2016,4,6,14,575,6.5,92.0,987.6
2016,4,6,15,453,6.4,91.0,987.4
2016,4,6,16,400,5.8,92.0,987.4
2016,4,6,17,355,5.7,93.0,987.4
2016,4,6,18,294,5.7,91.0,987.4
2016,4,6,19,150,5.6,92.0,987.4
2016,4,6,20,147,5.8,92.0,987.4
2016,4,6,21,91,5.7,91.0,987.2
2016,4,6,22,50,6.0,90.0,987.1
2016,4,6,23,25,5.6,92.0,987.1
2016,4,7,0,27,5.6,92.0,987.1
2016,4,7,1,17,5.4,91.0,986.7
2016,4,7,2,19,5.6,88.0,986.7
2016,4,7,3,26,5.0,89.0,986.9
2016,4,7,4,186,5.0,89.0,987.1
2016,4,7,5,444,5.0,90.0,987.6
2016,4,7,6,614,5.3,90.0,987.9
2016,4,7,7,413,5.5,91.0,988.4
2016,4,7,8,430,5.2,90.0,988.6
2016,4,7,9,405,5.8,88.0,989.1
2016,4,7,10,411,6.4,84.0,989.6
2016,4,7,11,476,6.8,85.0,989.9
2016,4,7,12,489,6.3,91.0,990.3
2016,4,7,13,589,6.4,88.0,990.8
2016,4,7,14,516,7.8,76.0,990.8
2016,4,7,15,432,7.2,79.0,991.3
2016,4,7,16,415,7.9,73.0,991.4
2016,4,7,17,339,7.9,71.0,991.6
2016,4,7,18,310,7.7,70.0,992.3
2016,4,7,19,212,7.0,72.0,993.0
2016,4,7,20,164,6.3,73.0,993.6
2016,4,7,21,81,5.7,73.0,994.1
2016,4,7,22,55,5.4,73.0,994.5
2016,4,7,23,37,5.1,72.0,994.8
2016,4,8,0,34,4.7,73.0,994.8
2016,4,8,1,27,4.4,73.0,995.1
2016,4,8,2,21,4.1,74.0,995.1
2016,4,8,3,30,3.5,76.0,995.0
2016,4,8,4,167,3.4,78.0,995.0
2016,4,8,5,435,3.1,81.0,995.3
2016,4,8,6,578,3.3,83.0,995.8
2016,4,8,7,388,3.8,79.0,996.2
2016,4,8,8,396,4.5,74.0,996.2
2016,4,8,9,418,5.4,71.0,996.2
2016,4,8,10,419,6.0,61.0,995.8
2016,4,8,11,481,6.9,60.0,995.8
2016,4,8,12,530,6.8,59.0,996.2
2016,4,8,13,631,7.5,53.0,996.3
2016,4,8,14,519,7.4,60.0,996.7
2016,4,8,15,417,7.2,58.0,996.7
2016,4,8,16,343,7.0,58.0,996.5
2016,4,8,17,281,6.1,62.0,996.8
2016,4,8,18,226,5.6,64.0,997.2
2016,4,8,19,177,4.9,68.0,997.8
2016,4,8,20,141,4.3,73.0,998.0
2016,4,8,21,109,3.3,78.0,998.2
2016,4,8,22,111,2.6,81.0,998.3
2016,4,8,23,73,2.4,82.0,998.5
2016,4,9,0,63,2.6,81.0,999.0
2016,4,9,1,66,2.3,83.0,999.2
2016,4,9,2,34,2.0,85.0,999.4
2016,4,9,3,26,1.6,84.0,999.7
2016,4,9,4,44,1.3,85.0,999.9
2016,4,9,5,75,2.0,83.0,1000.2
2016,4,9,6,100,2.1,82.0,1000.9
2016,4,9,7,132,3.2,75.0,1001.2
2016,4,9,8,224,4.2,68.0,1001.7
2016,4,9,9,277,5.4,64.0,1002.2
2016,4,9,10,331,6.3,55.0,1002.6
2016,4,9,11,336,6.5,60.0,1002.9
2016,4,9,12,361,6.5,60.0,1003.6
2016,4,9,13,338,6.5,59.0,1004.1
2016,4,9,14,317,7.1,62.0,1004.2
2016,4,9,15,288,7.6,58.0,1004.6
2016,4,9,16,247,7.4,60.0,1004.9
2016,4,9,17,247,7.1,66.0,1005.2
2016,4,9,18,188,6.8,69.0,1006.1
2016,4,9,19,156,5.9,70.0,1006.6
2016,4,9,20,110,5.6,75.0,1006.9
2016,4,9,21,112,5.0,76.0,1007.4
2016,4,9,22,87,3.9,79.0,1007.9
2016,4,9,23,92,3.4,77.0,1008.3
2016,4,10,0,84,2.7,72.0,1008.6
2016,4,10,1,85,2.7,72.0,1009.1
2016,4,10,2,61,2.4,70.0,1009.5
2016,4,10,3,32,2.1,71.0,1009.6
2016,4,10,4,34,2.0,73.0,1010.0
2016,4,10,5,38,1.8,71.0,1010.3
2016,4,10,6,53,1.7,75.0,1010.6
2016,4,10,7,90,5.4,62.0,1011.1
2016,4,10,8,145,6.0,62.0,1011.6
2016,4,10,9,211,8.8,51.0,1012.0
2016,4,10,10,339,8.5,44.0,1012.3
2016,4,10,11,318,9.4,39.0,1012.5
2016,4,10,12,407,10.4,35.0,1012.7
2016,4,10,13,368,10.9,33.0,1012.8
2016,4,10,14,318,10.5,36.0,1012.8
2016,4,10,15,367,10.6,38.0,1012.8
2016,4,10,16,315,10.3,43.0,1013.0
2016,4,10,17,308,10.3,42.0,1013.3
2016,4,10,18,277,9.4,45.0,1013.8
2016,4,10,19,213,8.8,46.0,1014.5
2016,4,10,20,143,8.0,48.0,1014.8
2016,4,10,21,74,6.5,57.0,1015.4
2016,4,10,22,38,6.1,56.0,1015.4
2016,4,10,23,25,5.3,62.0,1015.7
2016,4,11,0,20,5.5,63.0,1015.9
2016,4,11,1,15,5.1,67.0,1016.0
2016,4,11,2,16,5.1,68.0,1016.2
2016,4,11,3,29,5.5,68.0,1016.7
2016,4,11,4,202,6.4,59.0,1017.2
2016,4,11,5,424,6.4,63.0,1017.4
2016,4,11,6,599,6.1,68.0,1017.7
2016,4,11,7,461,6.3,67.0,1018.0
2016,4,11,8,381,7.7,60.0,1018.2
2016,4,11,9,367,8.2,56.0,1018.2
2016,4,11,10,367,8.8,53.0,1018.2
2016,4,11,11,472,8.8,53.0,1018.2
2016,4,11,12,470,9.1,52.0,1018.0
2016,4,11,13,590,10.1,51.0,1017.9
2016,4,11,14,535,10.5,50.0,1017.4
2016,4,11,15,428,10.1,51.0,1017.0
2016,4,11,16,348,10.5,52.0,1016.9
2016,4,11,17,304,8.9,58.0,1016.7
2016,4,11,18,189,8.7,58.0,1016.5
2016,4,11,19,250,8.0,64.0,1016.5
2016,4,11,20,155,6.9,69.0,1016.5
2016,4,11,21,85,6.1,72.0,1016.0
2016,4,11,22,36,5.6,75.0,1015.9
2016,4,11,23,17,5.0,79.0,1015.7
2016,4,12,0,14,4.9,82.0,1015.5
2016,4,12,1,13,4.9,83.0,1015.2
2016,4,12,2,16,3.9,85.0,1014.5
2016,4,12,3,36,3.9,85.0,1014.0
2016,4,12,4,190,3.8,80.0,1013.5
2016,4,12,5,467,3.7,83.0,1013.0
2016,4,12,6,617,4.4,83.0,1012.7
2016,4,12,7,439,6.4,70.0,1012.2
2016,4,12,8,368,9.1,65.0,1012.0
2016,4,12,9,396,8.8,54.0,1011.5
2016,4,12,10,477,10.3,52.0,1011.3
2016,4,12,11,465,11.3,42.0,1010.6
2016,4,12,12,489,11.3,39.0,1010.3
2016,4,12,13,628,11.8,39.0,1009.8
2016,4,12,14,556,11.7,37.0,1009.6
2016,4,12,15,432,12.3,37.0,1009.0
2016,4,12,16,394,12.0,38.0,1008.4
2016,4,12,17,328,11.5,43.0,1007.8
2016,4,12,18,266,10.4,50.0,1007.4
2016,4,12,19,216,9.8,51.0,1007.6
2016,4,12,20,141,8.0,63.0,1007.6
2016,4,12,21,101,7.4,67.0,1007.4
2016,4,12,22,35,6.5,65.0,1007.1
2016,4,12,23,25,5.5,62.0,1006.6
2016,4,13,0,23,4.7,64.0,1006.4
2016,4,13,1,18,4.8,65.0,1006.3
2016,4,13,2,16,4.7,67.0,1005.9
2016,4,13,3,27,4.5,68.0,1005.6
2016,4,13,4,171,4.1,70.0,1005.1
2016,4,13,5,447,4.1,70.0,1004.9
2016,4,13,6,567,4.8,70.0,1004.9
2016,4,13,7,449,5.6,66.0,1004.9
2016,4,13,8,407,8.4,55.0,1004.9
2016,4,13,9,589,8.3,50.0,1005.1
2016,4,13,10,618,9.4,42.0,1005.2
2016,4,13,11,435,10.2,44.0,1005.2
2016,4,13,12,483,9.6,48.0,1005.2
2016,4,13,13,601,11.1,45.0,1004.9
2016,4,13,14,515,10.6,50.0,1004.6
2016,4,13,15,493,9.5,57.0,1004.7
2016,4,13,16,339,9.1,57.0,1005.1
2016,4,13,17,334,8.6,62.0,1004.7
2016,4,13,18,281,8.5,60.0,1004.7
2016,4,13,19,232,8.1,62.0,1005.1
2016,4,13,20,175,6.9,68.0,1005.4
2016,4,13,21,78,5.9,72.0,1005.6
2016,4,13,22,41,5.4,74.0,1005.6
2016,4,13,23,32,5.4,75.0,1005.1
2016,4,14,0,23,5.4,77.0,1005.2
2016,4,14,1,48,4.8,83.0,1005.2
2016,4,14,2,34,4.5,85.0,1005.1
2016,4,14,3,57,5.0,85.0,1005.1
2016,4,14,4,193,5.3,83.0,1004.7
2016,4,14,5,460,5.4,82.0,1004.4
2016,4,14,6,657,5.7,78.0,1004.2
2016,4,14,7,493,6.3,76.0,1004.2
2016,4,14,8,426,7.7,70.0,1004.6
2016,4,14,9,410,7.6,73.0,1004.6
2016,4,14,10,407,7.7,73.0,1004.2
2016,4,14,11,460,7.6,73.0,1003.9
2016,4,14,12,462,7.6,75.0,1003.6
2016,4,14,13,615,7.6,71.0,1003.4
2016,4,14,14,556,7.3,72.0,1002.9
2016,4,14,15,453,6.1,79.0,1002.7
2016,4,14,16,405,6.0,77.0,1002.0
2016,4,14,17,318,5.3,76.0,1001.5
2016,4,14,18,249,4.8,77.0,1001.0
2016,4,14,19,210,4.5,74.0,1000.5
2016,4,14,20,126,4.5,68.0,999.9
2016,4,14,21,89,4.3,67.0,999.4
2016,4,14,22,63,3.8,73.0,998.7
2016,4,14,23,55,3.6,76.0,998.2
2016,4,15,0,36,3.6,77.0,997.3
2016,4,15,1,38,3.5,75.0,996.8
2016,4,15,2,32,3.0,79.0,995.8
2016,4,15,3,31,2.6,84.0,995.1
2016,4,15,4,186,2.4,85.0,994.3
2016,4,15,5,431,2.1,88.0,993.6
2016,4,15,6,594,2.1,89.0,993.3
2016,4,15,7,394,2.6,88.0,993.0
2016,4,15,8,404,2.5,88.0,993.0
2016,4,15,9,465,3.0,87.0,992.8
2016,4,15,10,474,3.7,85.0,992.6
2016,4,15,11,472,3.8,84.0,992.6
2016,4,15,12,582,4.6,81.0,992.3
2016,4,15,13,694,5.0,77.0,992.3
2016,4,15,14,526,5.2,77.0,992.1
2016,4,15,15,349,5.3,78.0,992.1
2016,4,15,16,292,4.4,81.0,992.3
2016,4,15,17,304,4.3,80.0,992.1
2016,4,15,18,217,4.5,76.0,992.3
2016,4,15,19,222,4.2,70.0,992.3
2016,4,15,20,126,3.9,69.0,992.4
2016,4,15,21,105,3.3,65.0,992.8
2016,4,15,22,97,3.2,64.0,992.8
2016,4,15,23,71,2.9,65.0,992.6
2016,4,16,0,86,2.1,71.0,992.6
2016,4,16,1,59,2.0,77.0,992.4
2016,4,16,2,36,1.2,78.0,992.4
2016,4,16,3,26,0.6,79.0,992.3
2016,4,16,4,40,0.4,78.0,992.4
2016,4,16,5,64,0.0,78.0,992.4
2016,4,16,6,75,1.4,73.0,992.8
2016,4,16,7,163,3.3,63.0,992.8
2016,4,16,8,251,3.8,61.0,993.0
2016,4,16,9,299,4.0,62.0,993.0
2016,4,16,10,356,5.2,55.0,993.1
2016,4,16,11,343,6.4,53.0,993.1
2016,4,16,12,343,6.8,51.0,993.0
2016,4,16,13,352,7.6,46.0,993.5
2016,4,16,14,351,7.0,52.0,993.5
2016,4,16,15,309,7.6,57.0,993.5
2016,4,16,16,265,7.3,57.0,993.5
2016,4,16,17,226,7.3,60.0,993.8
2016,4,16,18,202,6.5,64.0,994.1
2016,4,16,19,173,6.0,68.0,994.5
2016,4,16,20,118,5.3,69.0,994.6
2016,4,16,21,137,5.1,68.0,994.6
2016,4,16,22,107,4.8,67.0,994.8
2016,4,16,23,99,4.5,68.0,994.6
2016,4,17,0,111,3.8,72.0,994.5
2016,4,17,1,88,4.1,69.0,994.1
2016,4,17,2,61,3.7,71.0,994.5
2016,4,17,3,30,3.1,74.0,994.6
2016,4,17,4,26,2.9,75.0,995.0
2016,4,17,5,35,3.0,76.0,995.1
2016,4,17,6,57,3.6,73.0,995.5
2016,4,17,7,107,4.4,68.0,996.2
2016,4,17,8,199,5.1,63.0,996.2
2016,4,17,9,276,6.1,62.0,996.3
2016,4,17,10,331,6.1,62.0,996.8
2016,4,17,11,361,7.4,56.0,997.0
2016,4,17,12,424,7.1,49.0,997.2
2016,4,17,13,393,7.0,54.0,997.3
2016,4,17,14,369,7.0,51.0,997.5
2016,4,17,15,333,6.6,60.0,998.0
2016,4,17,16,356,6.2,61.0,997.8
2016,4,17,17,264,5.6,72.0,997.5
2016,4,17,18,268,4.5,83.0,997.2
2016,4,17,19,188,4.5,89.0,996.8
2016,4,17,20,107,5.6,92.0,996.2
2016,4,17,21,96,5.8,92.0,995.6
2016,4,17,22,35,6.4,92.0,995.5
2016,4,17,23,21,6.5,90.0,995.1
2016,4,18,0,15,6.5,88.0,995.1
2016,4,18,1,15,5.7,89.0,994.6
2016,4,18,2,20,5.7,89.0,994.5
2016,4,18,3,33,5.6,90.0,994.1
2016,4,18,4,190,5.6,88.0,993.1
2016,4,18,5,448,5.5,87.0,992.8
2016,4,18,6,621,5.1,88.0,992.4
2016,4,18,7,448,5.5,88.0,991.8
2016,4,18,8,453,5.1,85.0,991.1
2016,4,18,9,368,4.9,87.0,991.4
2016,4,18,10,431,6.2,79.0,991.6
2016,4,18,11,407,7.1,72.0,991.3
2016,4,18,12,505,7.2,70.0,991.1
2016,4,18,13,643,5.1,84.0,990.9
2016,4,18,14,521,3.0,88.0,990.6
2016,4,18,15,415,4.0,85.0,990.3
2016,4,18,16,326,4.6,87.0,989.9
2016,4,18,17,313,4.9,86.0,990.3
2016,4,18,18,271,5.3,81.0,991.1
2016,4,18,19,237,5.1,82.0,992.3
2016,4,18,20,183,5.0,83.0,993.1
2016,4,18,21,68,4.4,81.0,993.8
2016,4,18,22,48,2.5,89.0,994.8
2016,4,18,23,13,2.9,90.0,995.8
2016,4,19,0,13,3.5,89.0,996.8
2016,4,19,1,13,3.6,89.0,998.0
2016,4,19,2,14,4.0,88.0,999.0
2016,4,19,3,31,3.8,88.0,999.9
2016,4,19,4,212,3.6,89.0,1000.5
2016,4,19,5,456,4.2,90.0,1001.7
2016,4,19,6,639,4.1,89.0,1002.9
2016,4,19,7,504,4.7,90.0,1004.1
2016,4,19,8,398,5.6,86.0,1005.2
2016,4,19,9,398,6.3,82.0,1006.4
2016,4,19,10,419,5.8,83.0,1008.1
2016,4,19,11,476,7.3,73.0,1008.8
2016,4,19,12,542,7.5,71.0,1010.3
2016,4,19,13,601,,,
2016,4,19,14,541,6.2,84.0,1012.8
2016,4,19,15,447,5.7,87.0,1013.7
2016,4,19,16,393,5.9,80.0,1014.3
2016,4,19,17,349,6.4,73.0,1015.2
2016,4,19,18,293,5.9,72.0,1015.9
2016,4,19,19,244,5.8,70.0,1016.9
2016,4,19,20,174,5.6,70.0,1017.4
2016,4,19,21,87,5.0,78.0,1018.2
2016,4,19,22,64,5.1,77.0,1018.6
2016,4,19,23,42,5.2,76.0,1019.1
2016,4,20,0,25,4.9,73.0,1019.6
2016,4,20,1,31,4.3,76.0,1019.9
2016,4,20,2,28,4.2,79.0,1020.4
2016,4,20,3,29,4.7,81.0,1020.7
2016,4,20,4,193,4.5,77.0,1021.1
2016,4,20,5,437,4.7,68.0,1021.2
2016,4,20,6,623,4.9,71.0,1021.9
2016,4,20,7,416,5.7,65.0,1022.1
2016,4,20,8,407,6.5,62.0,1022.1
2016,4,20,9,408,7.9,52.0,1022.1
2016,4,20,10,459,6.7,54.0,1022.1
2016,4,20,11,456,7.2,52.0,1022.3
2016,4,20,12,543,7.6,54.0,1022.1
2016,4,20,13,626,8.0,52.0,1021.9
2016,4,20,14,539,7.7,48.0,1021.8
2016,4,20,15,474,7.3,49.0,1021.8
2016,4,20,16,353,6.5,60.0,1021.2
2016,4,20,17,344,6.4,69.0,1020.7
2016,4,20,18,257,5.5,83.0,1020.2
2016,4,20,19,243,5.4,88.0,1019.7
2016,4,20,20,150,5.5,90.0,1019.1
2016,4,20,21,50,6.1,92.0,1018.4
2016,4,20,22,38,6.6,89.0,1017.7
2016,4,20,23,28,6.7,88.0,1017.2
2016,4,21,0,16,6.7,89.0,1016.5
2016,4,21,1,12,6.9,87.0,1016.0
2016,4,21,2,20,6.7,88.0,1015.7
2016,4,21,3,35,6.6,88.0,1015.0
2016,4,21,4,201,5.8,88.0,1014.3
2016,4,21,5,431,6.5,84.0,1013.8
2016,4,21,6,605,6.5,82.0,1013.5
2016,4,21,7,433,6.2,81.0,1013.3
2016,4,21,8,309,6.1,85.0,1013.0
2016,4,21,9,407,6.6,74.0,1013.2
2016,4,21,10,411,7.3,73.0,1012.8
2016,4,21,11,439,7.0,73.0,1012.5
2016,4,21,12,502,7.4,73.0,1012.0
2016,4,21,13,617,7.2,75.0,1011.5
2016,4,21,14,505,6.3,77.0,1011.5
2016,4,21,15,446,5.7,71.0,1011.0
2016,4,21,16,396,6.0,75.0,1011.6
2016,4,21,17,344,5.3,78.0,1012.3
2016,4,21,18,290,5.8,73.0,1012.3
2016,4,21,19,242,4.3,85.0,1012.0
2016,4,21,20,178,5.1,85.0,1012.2
2016,4,21,21,158,5.3,80.0,1013.5
2016,4,21,22,66,5.4,71.0,1014.3
2016,4,21,23,42,4.9,68.0,1015.2
2016,4,22,0,40,4.7,75.0,1015.5
2016,4,22,1,37,4.7,77.0,1015.5
2016,4,22,2,29,4.5,75.0,1015.4
2016,4,22,3,35,3.8,80.0,1015.4
2016,4,22,4,192,4.1,71.0,1015.0
2016,4,22,5,434,3.8,67.0,1014.8
2016,4,22,6,547,3.8,65.0,1015.0
2016,4,22,7,468,4.1,63.0,1015.2
2016,4,22,8,369,4.1,57.0,1015.0
2016,4,22,9,454,3.1,76.0,1015.4
2016,4,22,10,465,4.8,61.0,1015.0
2016,4,22,11,495,4.7,61.0,1014.7
2016,4,22,12,586,5.0,56.0,1014.7
2016,4,22,13,625,5.4,56.0,1014.2
2016,4,22,14,494,5.3,56.0,1014.0
2016,4,22,15,335,5.4,54.0,1013.5
2016,4,22,16,318,5.5,49.0,1013.0
2016,4,22,17,292,5.3,53.0,1012.7
2016,4,22,18,232,4.7,58.0,1012.7
2016,4,22,19,175,3.4,71.0,1012.7
2016,4,22,20,136,3.3,73.0,1012.2
2016,4,22,21,115,3.0,79.0,1011.8
